Game ID,SteamDB score
573340,71.55%
573360,77.00%
573370,61.76%
573460,52.78%
573490,71.71%
573520,81.14%
573530,47.58%
573550,68.75%
573600,53.79%
573610,56.05%
573650,43.75%
573660,47.95%
573670,-1
573680,41.95%
573690,72.42%
573040,80.34%
573050,77.40%
573060,73.70%
573070,67.90%
573080,73.98%
573090,90.91%
573100,77.27%
573110,50.67%
573120,75.68%
573130,79.00%
573170,88.05%
573210,57.41%
573260,38.03%
573270,71.94%
572700,80.59%
572720,43.47%
572730,81.63%
572740,75.09%
572760,68.78%
572890,92.23%
572980,-1
572220,87.95%
572240,69.44%
572290,50.00%
572300,65.57%
572330,60.98%
572350,55.69%
572410,71.60%
572430,77.68%
572480,62.51%
572520,66.62%
572540,81.63%
572570,72.42%
572580,65.25%
572630,72.76%
572640,68.15%
572660,69.00%
572000,68.44%
572010,43.98%
572020,74.78%
572040,61.49%
572050,54.94%
572130,-1
572160,76.36%
572170,50.00%
572180,-1
571500,-1
571520,49.38%
571530,88.39%
571550,54.17%
571630,65.03%
571660,59.97%
571680,62.51%
571720,67.05%
571860,51.56%
571870,53.37%
571880,92.32%
571020,61.58%
571040,55.14%
571050,48.11%
571060,70.68%
571080,-1
571180,-1
571230,-1
571260,79.93%
571310,91.85%
571330,-1
571340,52.44%
571350,76.81%
571430,77.67%
570680,81.48%
570690,28.74%
570770,73.90%
570780,76.82%
570790,37.95%
570810,-1
570820,68.80%
570840,88.99%
570850,63.45%
570860,71.46%
570890,58.05%
570900,84.73%
570950,-1
570970,62.96%
570980,83.68%
570460,78.78%
570470,53.98%
570490,85.45%
570500,67.81%
570540,54.48%
570580,77.18%
570590,68.97%
570600,-1
570000,84.03%
570050,55.55%
570060,62.51%
570090,78.16%
570230,57.96%
570340,-1
570350,56.02%
570380,24.82%
570420,57.51%
569720,80.27%
569770,66.76%
569800,74.90%
569810,81.02%
569860,89.80%
569870,44.14%
569890,-1
569900,-1
569940,59.97%
569970,57.97%
569290,68.08%
569340,70.21%
569350,61.97%
569360,75.77%
569370,68.97%
569380,65.87%
569390,-1
569420,74.53%
569430,59.46%
569480,88.84%
569500,41.67%
569510,-1
569520,-1
569530,77.93%
569570,76.60%
569590,63.89%
569610,72.06%
569630,66.32%
569640,-1
569130,65.42%
569140,-1
569150,-1
569180,41.03%
569200,-1
569210,61.69%
569220,73.19%
569270,-1
568580,58.15%
568600,55.55%
568610,75.77%
568640,-1
568670,60.28%
568690,78.13%
568720,54.46%
568750,67.39%
568770,92.76%
568780,64.36%
568800,65.00%
568830,75.23%
568840,-1
568860,62.05%
568910,71.78%
568920,76.45%
568930,69.85%
569010,58.97%
1245670,57.82%
1245730,-1
1245780,66.94%
1245810,-1
1245820,-1
1245900,57.18%
1245910,52.11%
1245920,-1
1245930,44.31%
1245950,68.21%
1245960,-1
1245980,-1
1246040,-1
1246050,-1
1246060,54.48%
1246110,-1
1246120,55.69%
1246140,-1
1246170,-1
1245170,-1
1245220,-1
1245230,72.93%
1245260,67.93%
1245280,37.90%
1245300,56.05%
1245350,50.00%
1245360,-1
1245370,72.42%
1245380,53.75%
1245440,-1
1245470,58.75%
1245540,90.47%
1245550,-1
1245560,-1
1245580,-1
1245600,57.39%
1245630,-1
1245640,-1
1245660,54.17%
1244690,65.42%
1244760,50.00%
1244770,50.00%
1244830,-1
1244850,57.18%
1244860,64.76%
1244890,-1
1244930,78.21%
1244950,72.31%
1244960,60.74%
1245000,69.44%
1245060,55.69%
1245080,-1
1245090,78.48%
1244140,68.15%
1244150,-1
1244190,-1
1244210,67.93%
1244260,-1
1244300,-1
1244370,-1
1244380,75.37%
1244390,68.15%
1244410,-1
1244450,-1
1244470,-1
1244520,-1
1244530,-1
1244600,-1
1244620,-1
1244630,-1
1243690,-1
1243700,-1
1243730,68.97%
1243750,52.78%
1243780,-1
1243790,-1
1243820,68.97%
1243880,-1
1243900,-1
1243930,-1
1243960,82.87%
1244040,77.75%
1244050,-1
1243130,80.73%
1243140,64.49%
1243150,-1
1243220,81.41%
1243240,53.00%
1243260,-1
1243270,59.60%
1243290,-1
1243310,-1
1243320,43.95%
1243360,71.55%
1243370,-1
1243410,-1
1243420,69.20%
1243450,55.69%
1243520,-1
1243530,-1
1243560,-1
1243580,-1
1243640,64.78%
1242790,79.83%
1242800,46.68%
1242820,57.18%
1242830,64.78%
1242850,63.89%
1242910,48.44%
1242960,64.24%
1242980,-1
1243010,55.69%
1243030,-1
1243040,-1
1243050,-1
1243060,-1
1243100,48.56%
1241810,-1
1241860,-1
1241910,62.94%
1241950,86.80%
1242620,72.80%
1242630,-1
1242670,69.33%
1242730,50.00%
1241370,62.10%
1241400,-1
1241500,71.14%
1241510,91.27%
1241520,88.42%
1241590,-1
1241670,-1
1241690,-1
1241700,93.13%
1241710,-1
1241740,-1
1241760,-1
1241780,50.00%
1241250,-1
1240790,-1
1240830,45.93%
1240840,73.63%
1240890,37.49%
1240910,50.00%
1241020,55.53%
1241100,68.75%
1241110,66.62%
1241140,55.69%
1241160,32.60%
1241180,-1
1241230,-1
1240310,-1
1240350,59.97%
1240370,-1
1240440,-1
1240460,82.56%
1240490,-1
1240510,-1
1240530,59.60%
1240590,-1
1240600,-1
1240620,-1
1240680,-1
1240690,75.64%
1240730,61.95%
1240770,50.00%
1239870,-1
1239900,-1
1239920,-1
1239930,-1
1239970,70.48%
1239980,-1
1239990,-1
1240040,-1
1240050,71.92%
1240090,55.69%
1240120,61.97%
1240130,83.63%
1240140,69.44%
1240180,59.60%
1240210,95.28%
1240230,79.66%
1240240,82.63%
1240270,-1
1239300,-1
1239320,-1
1239360,-1
1239400,50.00%
1239430,46.21%
1239440,69.81%
1239470,-1
1239490,-1
1239580,68.19%
1239590,38.04%
1239600,-1
1239660,55.53%
1239700,89.89%
1239710,-1
1239720,-1
1239740,-1
1238840,81.42%
1238860,82.15%
1238880,62.79%
1238920,-1
1238970,-1
1238980,-1
1238990,-1
1239000,69.91%
1239020,-1
1239030,-1
1239080,91.81%
1239090,45.83%
1239120,-1
1239140,-1
1239180,64.78%
1239270,53.32%
1238320,62.05%
1238330,77.34%
1238340,-1
1238360,77.06%
1238400,63.45%
1238450,-1
1238470,55.69%
1238480,-1
1238490,57.39%
1238520,81.04%
1238540,59.60%
1238620,-1
1238630,-1
1238650,-1
1238710,-1
1238720,62.51%
1238730,90.36%
1238780,-1
1237900,55.69%
1237950,86.31%
1237970,94.38%
1238040,76.31%
1238080,65.02%
1238130,-1
1238180,-1
1238220,44.31%
1238250,-1
1238280,70.70%
1237460,-1
1237480,42.61%
1237490,70.68%
1237510,-1
1237530,68.05%
1237540,53.51%
1237550,59.60%
1237560,40.03%
1237570,77.62%
1237590,57.39%
1237610,62.02%
1237660,-1
1237670,-1
1237690,52.97%
1237700,-1
1237730,-1
1237760,65.25%
1237780,-1
1237800,54.17%
1237820,44.31%
1237840,43.95%
1237870,70.68%
1237880,60.76%
1236930,-1
1236960,-1
1236990,89.39%
1237040,-1
1237050,-1
1237060,67.93%
1237080,50.86%
1237090,62.51%
1237110,50.00%
1237120,-1
1237190,-1
1237210,-1
1237220,69.07%
1237240,-1
1237250,-1
1237260,65.42%
1237270,80.17%
1237310,-1
1237330,44.31%
1237410,44.31%
1236450,73.19%
1236480,53.32%
1236490,-1
1236530,62.10%
1236560,82.28%
1236580,-1
1236620,-1
1236630,-1
1236700,84.55%
1236720,84.26%
1236760,63.21%
1236810,-1
1236820,-1
1236860,73.93%
1236880,55.69%
1236900,72.22%
1236920,-1
1235940,-1
1235950,59.60%
1235980,-1
1235990,-1
1236000,66.62%
1236020,-1
1236040,73.20%
1236050,-1
1236070,85.88%
1236100,-1
1236140,54.17%
1236160,-1
1236170,-1
1236180,-1
1236190,69.91%
1236240,72.63%
1236250,-1
1236270,-1
1236320,47.22%
1236330,-1
1236350,-1
1236400,71.70%
1235770,-1
1235790,76.08%
1235810,-1
1235830,-1
1235910,60.34%
1235340,-1
1235350,57.39%
1235360,83.90%
1235400,-1
1235430,66.62%
1235440,42.61%
1235450,-1
1235480,30.56%
1235510,-1
1235520,54.69%
1235570,62.51%
1235710,-1
1234750,61.97%
1234760,55.14%
1234810,89.38%
1234820,-1
1234830,70.75%
1234850,64.76%
1234870,-1
1234880,-1
1234890,50.00%
1234900,66.98%
1234920,-1
1234930,-1
1234940,-1
1234960,-1
1234970,-1
1234980,44.31%
1235090,65.42%
1235100,-1
1235110,81.79%
1235120,75.53%
1235130,64.78%
1235160,-1
1235220,44.31%
1234260,82.93%
1234280,-1
1234320,-1
1234340,-1
1234360,-1
1234380,51.89%
1234400,83.99%
1234410,-1
1234450,40.32%
1234460,-1
1234520,88.30%
1234540,-1
1234550,65.82%
1234560,-1
1234580,-1
1234590,-1
1234600,64.78%
1234620,83.74%
1234630,-1
1234680,-1
1234690,-1
1234700,75.64%
1234730,-1
1233850,50.00%
1233900,54.59%
1233950,87.15%
1233990,46.68%
1234030,69.44%
1234070,-1
1234160,-1
1234180,-1
1234200,-1
1234220,75.82%
1234240,76.08%
1233350,68.75%
1233380,58.21%
1233410,-1
1233420,68.75%
1233460,-1
1233510,53.32%
1233540,85.32%
1233560,-1
1233580,66.62%
1233600,-1
1233640,-1
1233690,80.09%
1233720,75.44%
1233780,70.08%
1233800,78.32%
1233810,-1
1233820,77.06%
1232870,-1
1232890,-1
1232900,-1
1232920,-1
1232940,78.91%
1232990,-1
1233020,-1
1233030,-1
1233040,-1
1233070,-1
1233120,-1
1233170,64.87%
1233200,57.39%
1233210,73.13%
1233230,-1
1233240,-1
1233250,78.74%
1233260,67.40%
1233270,85.08%
1233300,-1
1232370,-1
1232430,64.76%
1232450,-1
1232470,-1
1232550,-1
1232570,87.57%
1232590,76.37%
1232610,69.94%
1232640,82.12%
1232650,-1
1232670,61.95%
1232710,71.15%
1232720,-1
1232730,58.59%
1232800,-1
1232810,-1
1232830,-1
1231950,72.48%
1231970,72.28%
1231990,-1
1232010,-1
1232100,-1
1232120,65.42%
1232140,70.33%
1232150,-1
1232180,92.54%
1232210,-1
1232230,66.76%
1232260,-1
1232290,-1
1232310,69.44%
1232330,83.90%
1231460,-1
1231500,-1
1231520,63.01%
1231530,57.82%
1231560,-1
1231570,-1
1231580,50.00%
1231590,81.79%
1231640,-1
1231670,64.87%
1231710,63.89%
1231720,-1
1231740,75.10%
1231750,50.00%
1231760,-1
1231770,-1
1231780,-1
1231790,-1
1231800,-1
1231810,-1
1231820,40.40%
1231840,-1
1231880,-1
1231900,61.11%
1231940,75.24%
1230980,41.45%
1230990,67.93%
1231000,-1
1231040,40.40%
1231090,50.00%
1231100,-1
1231120,-1
1231130,64.78%
1231150,-1
1231180,-1
1231190,65.42%
1231270,-1
1231440,-1
1230490,-1
1230500,-1
1230510,75.23%
1230570,54.17%
1230640,-1
1230650,-1
1230660,69.44%
1230760,85.99%
1230790,-1
1230840,-1
1230860,78.60%
1230870,-1
1230880,-1
1230930,72.42%
1230940,-1
1230120,-1
1230140,94.64%
1230160,-1
1230170,-1
1230200,76.62%
1230210,-1
1230340,72.24%
1230360,-1
1230410,84.14%
1230430,55.69%
1229720,50.00%
1229730,50.00%
1229740,-1
1229900,76.55%
1229920,-1
1230000,-1
1230020,-1
1230100,50.00%
1229200,50.00%
1229240,-1
1229250,46.68%
1229260,77.77%
1229270,-1
1229280,-1
1229310,70.19%
1229330,-1
1229450,-1
1229460,-1
1229500,63.21%
1229510,37.49%
1229520,-1
1229530,-1
1229580,88.06%
1229590,-1
1229640,-1
1229650,71.55%
1228630,55.69%
1228670,60.28%
1228680,66.76%
1228700,59.60%
1228730,-1
1228760,66.62%
1228790,71.00%
1228820,-1
1228840,-1
1228860,-1
1228870,79.04%
1228880,-1
1228910,64.76%
1228920,44.31%
1228950,68.15%
1228960,-1
1228970,-1
1229010,57.39%
1229060,-1
1229090,68.00%
1229100,57.82%
1228360,-1
1228390,-1
1228410,77.43%
1228430,-1
1228440,55.66%
1228450,-1
1228470,-1
1228490,62.51%
1228500,-1
1228510,50.00%
1228560,80.47%
1228570,39.48%
1228600,81.30%
1228610,-1
1227590,67.93%
1227680,-1
1227690,-1
1227730,62.10%
1227740,62.51%
1227750,80.96%
1227760,50.00%
1227780,76.19%
1227820,-1
1227830,-1
1227860,-1
1227900,-1
1227910,75.64%
1227490,63.89%
1227530,82.76%
1227570,-1
1227580,-1
1226940,-1
1226960,43.06%
1226970,-1
1227000,48.44%
1227010,69.91%
1227040,-1
1227050,-1
1227090,50.00%
1227100,-1
1227130,-1
1227150,-1
1227160,64.75%
1227190,50.00%
1227200,-1
1227250,44.87%
1227260,73.87%
1227280,-1
1227320,-1
1227330,-1
1227360,56.59%
1227390,57.39%
1227400,84.44%
1226480,-1
1226490,73.19%
1226530,89.59%
1226540,50.00%
1226550,-1
1226560,-1
1226580,-1
1226610,69.91%
1226620,-1
1226670,-1
1226690,61.25%
1226760,-1
1226820,-1
1226840,-1
1226880,69.44%
1226890,64.78%
1226910,37.90%
1226920,-1
1225980,-1
1226000,74.85%
1226010,-1
1226020,63.46%
1226030,-1
1226070,41.79%
1226080,59.97%
1226100,50.00%
1226150,-1
1226170,-1
1226190,-1
1226210,54.48%
1226230,-1
1226250,58.92%
1226420,-1
1225550,50.00%
1225560,86.29%
1225570,83.47%
1225580,78.32%
1225600,77.00%
1225610,75.64%
1225640,61.97%
1225680,54.17%
1225690,-1
1225710,-1
1225740,50.00%
1225780,88.10%
1225790,-1
1225810,75.88%
1225830,-1
1225840,-1
1225850,66.98%
1225890,-1
1225910,-1
1225920,54.17%
1225930,72.22%
1225940,-1
1225060,-1
1225070,67.09%
1225110,53.41%
1225120,-1
1225130,76.13%
1225200,-1
1225220,57.39%
1225240,-1
1225250,-1
1225260,69.07%
1225290,52.11%
1225320,40.03%
1225330,33.99%
1225370,55.69%
1225380,56.05%
1225410,-1
1224900,79.68%
1224770,-1
1224840,-1
1224330,-1
1224380,55.52%
1224450,-1
1224470,-1
1224480,62.98%
1224490,-1
1224600,78.89%
1224630,-1
1224640,68.51%
1224650,-1
1224690,59.30%
1224700,-1
1224710,-1
1224720,-1
1223820,-1
1223850,46.41%
1223880,-1
1224010,-1
1224050,55.14%
1224070,-1
1224120,75.36%
1224130,69.36%
1224160,87.03%
1224220,-1
1224250,-1
1224320,-1
1223350,57.18%
1223360,-1
1223370,-1
1223380,58.97%
1223390,-1
1223440,-1
1223530,-1
1223550,-1
1223670,-1
1223680,-1
1223720,-1
1223760,-1
1222840,-1
1222860,47.61%
1222870,72.36%
1222930,44.95%
1222940,57.96%
1222960,-1
1222980,-1
1223030,-1
1223090,53.32%
1223110,-1
1223140,-1
1223160,-1
1223200,-1
1223210,55.14%
1223230,-1
1223240,-1
1223260,-1
1223270,57.39%
1222380,-1
1222390,62.51%
1222400,65.69%
1222420,-1
1222440,-1
1222470,58.95%
1222480,-1
1222490,-1
1222540,-1
1222550,-1
1222560,-1
1222570,-1
1222600,74.51%
1222610,60.28%
1222640,60.95%
1222680,80.70%
1222700,86.42%
1222720,44.34%
1222740,-1
1222800,76.38%
1221890,73.19%
1221950,-1
1221980,-1
1221990,65.93%
1222000,50.00%
1222020,-1
1222040,85.69%
1222050,51.89%
1222060,62.51%
1222080,55.69%
1222090,75.64%
1222120,-1
1222130,61.11%
1222150,-1
1222160,81.50%
1222200,77.34%
1222220,55.69%
1222230,-1
1222240,55.13%
1222250,-1
1222260,50.00%
1222270,71.55%
1222310,-1
1222320,-1
1222330,-1
1222340,-1
1222360,66.62%
1221420,59.10%
1221430,-1
1221440,72.63%
1221460,46.02%
1221510,55.69%
1221520,50.00%
1221530,-1
1221540,73.82%
1221560,44.00%
1221590,66.83%
1221600,62.10%
1221620,41.25%
1221630,66.62%
1221640,-1
1221660,-1
1221670,-1
1221810,-1
1221830,-1
1221860,-1
1221880,-1
1220930,81.39%
1220980,44.31%
1220990,47.00%
1221030,74.78%
1221050,68.31%
1221070,46.68%
1221080,72.82%
1221230,71.63%
1221240,63.65%
1221250,-1
1221260,-1
1221280,77.90%
1221290,65.12%
1221300,-1
1221320,73.75%
1221330,59.60%
1221390,55.69%
1221400,-1
1220440,-1
1220460,-1
1220510,59.60%
1220520,-1
1220540,-1
1220550,-1
1220580,-1
1220600,-1
1220650,-1
1220670,-1
1220680,-1
1220690,-1
1220710,66.62%
1220760,-1
1220840,-1
1220850,64.78%
1220880,53.32%
1220890,56.90%
1220900,76.59%
1220910,40.40%
1220920,66.98%
1220040,-1
1220070,-1
1220080,66.33%
1220110,-1
1220120,67.20%
1220140,-1
1220150,-1
1220160,57.39%
1220190,50.00%
1220200,-1
1220300,-1
1220330,68.15%
1220340,47.61%
1220360,43.68%
1220390,-1
1220410,-1
1219580,66.98%
1219600,-1
1219610,48.66%
1219620,-1
1219650,71.79%
1219690,-1
1219700,-1
1219730,-1
1219740,72.42%
1219790,-1
1219800,-1
1219810,-1
1219820,-1
1219840,-1
1219890,-1
1219910,59.60%
1219920,53.98%
1219930,34.07%
1219940,73.39%
1219980,-1
1220010,-1
1219370,-1
1219450,57.39%
1219480,-1
1219500,62.10%
1219520,-1
1219530,-1
1219540,-1
1219550,-1
1218950,45.52%
1219000,-1
1219010,-1
1219020,66.98%
1219030,-1
1219060,61.95%
1219080,-1
1219110,61.95%
1219120,-1
1219140,-1
1219170,-1
1219180,-1
1219200,-1
1219220,55.69%
1219240,-1
1219280,-1
1219300,63.89%
1219310,-1
1219320,71.78%
1219340,-1
1218460,-1
1218500,-1
1218510,-1
1218520,81.67%
1218530,55.69%
1218540,-1
1218550,57.39%
1218560,68.15%
1218570,72.76%
1218580,-1
1218590,-1
1218640,-1
1218670,68.15%
1218680,47.61%
1218710,50.00%
1218740,59.84%
1218750,68.15%
1218760,66.62%
1218770,45.83%
1218780,-1
1218790,46.68%
1218810,73.93%
1218830,68.75%
1218850,-1
1218890,69.36%
1218920,72.93%
1218930,-1
1218090,-1
1218110,-1
1218150,-1
1218170,-1
1218200,65.42%
1218210,-1
1218230,60.95%
1218250,82.39%
1218260,84.38%
1218280,79.05%
1218300,-1
1218310,-1
1218320,-1
1218360,58.09%
1218400,-1
1218420,40.40%
1218440,50.00%
1217710,-1
1217720,83.84%
1217750,-1
1217820,-1
1217830,-1
1217850,-1
1217860,63.45%
1217870,-1
1217880,62.51%
1217900,76.13%
1217930,65.03%
1217950,-1
1217990,-1
1218010,88.12%
1218020,-1
1218030,55.69%
1217340,56.00%
1217350,-1
1217370,50.00%
1217380,59.97%
1217390,91.22%
1217410,-1
1217440,-1
1217480,50.00%
1217490,73.29%
1217500,-1
1217510,55.69%
1217520,-1
1217550,-1
1217560,-1
1217570,75.33%
1217580,74.78%
1217610,73.87%
1217630,44.31%
1217640,54.17%
1217660,55.69%
1216930,55.69%
1216960,39.29%
1216980,63.45%
1216990,-1
1217050,76.84%
1217070,-1
1217090,-1
1217100,86.44%
1217160,-1
1217180,-1
1217190,74.57%
1217200,61.50%
1217220,57.54%
1217230,-1
1217260,74.41%
1217280,-1
1217310,69.44%
1217330,66.33%
1216470,78.27%
1216480,-1
1216490,89.11%
1216530,-1
1216540,65.38%
1216550,70.57%
1216560,-1
1216590,74.28%
1216600,-1
1216610,59.80%
1216660,68.75%
1216700,57.39%
1216710,89.67%
1216720,39.46%
1216880,74.86%
1216050,-1
1216080,90.71%
1216150,-1
1216190,-1
1216220,70.31%
1216270,-1
1216310,-1
1216320,88.20%
1216350,-1
1216370,38.03%
1215540,64.78%
1215550,56.00%
1215580,-1
1215600,-1
1215650,59.97%
1215660,56.05%
1215690,40.40%
1215700,-1
1215710,50.00%
1215720,-1
1215740,-1
1215750,74.00%
1215770,74.99%
1215830,-1
1215860,57.96%
1215870,57.23%
1215900,50.00%
1215930,65.93%
1215940,-1
1215950,56.05%
1215960,63.89%
1215970,-1
1215980,-1
1215990,-1
1216030,-1
1215090,86.37%
1215120,-1
1215170,-1
1215200,76.24%
1215260,68.80%
1215270,84.16%
1215280,83.01%
1215310,-1
1215320,-1
1215340,-1
1215350,-1
1215380,45.83%
1215400,-1
1215410,36.11%
1215430,82.99%
1215500,-1
1215520,59.97%
1214690,-1
1214710,-1
1214720,-1
1214760,-1
1214850,80.72%
1214910,-1
1214920,72.86%
1214930,-1
1214980,70.57%
1214990,59.60%
1215000,72.42%
1215020,-1
1215030,-1
1215060,33.24%
1214320,-1
1214330,80.68%
1214360,86.78%
1214380,-1
1214400,54.17%
1214410,85.59%
1214450,79.05%
1214460,56.05%
1214470,-1
1214490,59.97%
1214500,50.00%
1214530,-1
1214540,74.37%
1214570,80.29%
1214590,55.69%
1214600,35.22%
1214630,54.17%
1214680,-1
1214050,-1
1214130,-1
1214150,50.00%
1214180,-1
1214200,73.89%
1214210,33.38%
1214250,-1
1213570,82.27%
1213600,50.00%
1213640,66.25%
1213650,-1
1213660,62.51%
1213670,78.94%
1213680,69.77%
1213700,85.40%
1213750,85.46%
1213760,-1
1213770,74.99%
1213780,50.00%
1213810,50.00%
1213860,73.19%
1213870,59.60%
1213890,50.00%
1213920,-1
1213980,-1
1214000,-1
1213250,-1
1213310,57.39%
1213370,77.65%
1213390,68.83%
1213400,-1
1213420,56.69%
1213450,-1
1213460,-1
1213470,38.05%
1213530,-1
1213550,78.44%
1212830,71.94%
1212840,-1
1212850,-1
1212860,74.53%
1212870,61.95%
1212910,59.97%
1212930,59.60%
1212940,77.89%
1212960,63.89%
1212970,-1
1213000,78.22%
1213020,-1
1213050,-1
1213070,50.00%
1213100,-1
1213110,-1
1213140,-1
1213180,56.05%
1213220,-1
1421690,68.15%
1421700,63.88%
1421760,84.25%
1421770,-1
1421790,-1
1421240,-1
1421280,-1
1421310,50.00%
1421410,-1
1421420,-1
1421610,-1
1421630,-1
1420830,83.34%
1420850,75.44%
1420860,-1
1420890,50.00%
1420930,-1
1420950,-1
1420970,-1
1420980,-1
1420990,-1
1421130,-1
1421140,-1
1421190,-1
1420320,62.51%
1420350,-1
1420420,-1
1420490,-1
1420510,-1
1420630,-1
1420640,-1
1420690,-1
1420720,69.44%
1420730,55.69%
1420740,73.21%
1419870,-1
1419880,-1
1420060,82.31%
1420100,-1
1420120,-1
1420160,55.69%
1419430,66.62%
1419440,50.00%
1419480,83.42%
1419580,-1
1419670,-1
1419720,-1
1419740,75.82%
1419750,-1
1419760,-1
1419770,-1
1419860,91.65%
1418990,-1
1419060,-1
1419090,-1
1419100,69.07%
1419110,-1
1419140,-1
1419150,-1
1419190,59.60%
1419200,-1
1419290,-1
1419310,-1
1419320,-1
1419330,-1
1419350,-1
1419360,-1
1419380,-1
1418570,-1
1418610,-1
1418650,-1
1418670,54.17%
1418680,-1
1418790,-1
1418800,56.32%
1418090,66.62%
1418140,55.69%
1418190,-1
1418290,-1
1418310,67.93%
1418320,-1
1418330,53.32%
1418350,-1
1418360,-1
1418380,-1
1418390,-1
1418420,-1
1418430,79.32%
1418440,-1
1418460,-1
1418490,-1
1418520,-1
1417540,77.00%
1417590,-1
1417610,74.20%
1417640,-1
1417670,67.93%
1417690,66.62%
1417720,81.42%
1417740,-1
1417770,-1
1417840,-1
1417880,-1
1417890,-1
1417930,-1
1417940,55.14%
1417960,-1
1418010,-1
1417090,-1
1417150,-1
1417170,-1
1417190,57.76%
1417200,68.15%
1417230,-1
1417250,-1
1417270,55.69%
1417280,-1
1417340,-1
1417360,-1
1417400,-1
1417420,80.04%
1417450,-1
1417460,-1
1417490,-1
1416600,43.95%
1416690,-1
1416700,-1
1416710,48.29%
1416720,-1
1416730,81.06%
1416770,-1
1416820,-1
1416850,57.39%
1416900,-1
1416930,-1
1416960,-1
1416980,-1
1417000,-1
1417010,86.22%
1416120,-1
1416130,89.39%
1416150,-1
1416160,81.00%
1416180,-1
1416190,-1
1416200,-1
1416210,55.55%
1416220,-1
1416300,-1
1416340,61.25%
1416350,-1
1416360,-1
1416430,-1
1416450,69.94%
1415620,-1
1415630,-1
1415660,-1
1415670,-1
1415750,72.86%
1415830,71.55%
1415870,-1
1416020,-1
1415110,-1
1415120,-1
1415200,-1
1415250,-1
1415270,-1
1415280,-1
1415300,-1
1415320,-1
1415330,-1
1415370,59.43%
1415470,56.05%
1415480,62.51%
1415500,59.43%
1415520,73.89%
1415540,-1
1415550,-1
1415580,-1
1415590,-1
1415600,-1
1414600,-1
1414610,-1
1414640,-1
1414680,-1
1414710,-1
1414720,63.45%
1414770,-1
1414790,-1
1414800,81.50%
1414820,68.15%
1414840,66.76%
1414870,-1
1414900,-1
1414910,-1
1414920,-1
1414930,64.35%
1414990,-1
1415010,57.18%
1415030,-1
1414210,64.78%
1414220,-1
1414240,-1
1414270,-1
1414280,-1
1414290,-1
1414300,-1
1414320,54.48%
1414380,-1
1414470,-1
1414480,-1
1414490,59.60%
1414500,-1
1414520,-1
1414530,-1
1414570,-1
1413780,-1
1413790,75.64%
1413820,59.60%
1413890,55.69%
1413900,-1
1413930,-1
1413960,-1
1413980,-1
1413990,-1
1414020,-1
1414060,-1
1414070,-1
1414080,-1
1414090,57.39%
1414140,69.20%
1414180,-1
1413250,-1
1413260,-1
1413290,55.69%
1413300,-1
1413310,54.17%
1413350,59.60%
1413440,-1
1413470,-1
1413490,-1
1413500,-1
1413540,62.53%
1413550,66.62%
1413560,70.57%
1413570,-1
1413580,-1
1413590,73.19%
1413600,-1
1413610,-1
1413630,-1
1413640,-1
1413650,-1
1413660,-1
1413670,-1
1412740,-1
1412750,-1
1412850,-1
1412870,-1
1412880,-1
1412900,62.51%
1412980,-1
1413010,55.66%
1413020,80.32%
1413070,65.00%
1413170,-1
1412310,-1
1412370,54.17%
1412380,-1
1412390,-1
1412420,-1
1412440,-1
1412510,71.24%
1412540,35.22%
1412560,-1
1412580,77.01%
